Essex,NY,0.482,0.448,15079,0.524,0.459,15185,203,0,38233,19936,18297,3.2,91.8,2.9,0.2,0.5,0,8.9
Essex,VA,0.496,0.475,5354,0.498,0.492,6171,201,2,11083,4899,6184,3.4,54.9,37.8,1,0.2,0,12.3
Essex,VT,0.557,0.377,2706,0.254,0.712,13443,9,0,6203,3135,3068,1.3,95.6,1,0.3,0.5,0,15.5
Estill,KY,0.764,0.2,5545,0.78,0.207,6538,306,0,14382,7081,7301,0.3,97.6,0.1,0.4,0,0,30.4
Etowah,AL,0.739,0.238,43474,0.745,0.242,47460,4530,54,103132,49738,53394,3.7,78.3,15.4,0.5,0.7,0.1,17.9
Eureka,NV,0.847,0.087,854,0.884,0.098,942,13,0,1728,849,879,1.6,96.7,0.1,1.7,0,0,10
Evangeline,LA,0.696,0.283,14879,0.717,0.27,15412,1426,40,33750,17232,16518,3.4,67,27.4,0.1,0.4,0,26.4
Evans,GA,0.667,0.314,3602,0.68,0.312,4247,489,7,10757,5093,5664,11.8,56.5,30.2,0,0.8,0,26
Fairfax,VA,0.291,0.653,542858,0.282,0.704,596358,24233,605,1142004,565593,576411,16.2,51.7,9.3,0.1,18.8,0,6.1
Fairfax city,VA,0.312,0.621,11854,0.299,0.686,13397,,,23580,11621,11959,16.9,57.9,4.9,0.1,16,0.1,7.8
Fairfield,CT,0.379,0.582,410279,0.34,0.646,35414,24155,1436,947328,461380,485948,19,62.8,10.4,0.1,5.1,0,8.8
Fairfield,OH,0.612,0.342,70542,0.61,0.376,81564,3097,58,151526,75440,76086,2,87.1,7.1,0.1,1.6,0,9.9
Fairfield,SC,0.358,0.616,11252,0.381,0.608,12136,875,40,22868,10782,12086,2,37.4,54.9,0.3,0.3,0,21.3
Fall River,SD,0.705,0.23,3563,0.712,0.261,4042,233,6,6783,3424,3359,4,85.2,0.7,4.9,1.6,0,15
Fallon,MT,0.864,0.104,1476,0.873,0.109,1575,85,0,2925,1526,1399,1.8,93.8,1.4,0.5,1,0,5.8
Falls Church city,VA,0.173,0.758,7667,0.17,0.817,8750,,,13843,6801,7042,10.6,72,4.5,0,9.3,0,2.9
Falls,TX,0.657,0.321,5232,0.681,0.31,6133,690,6,17289,8135,9154,22.8,51.5,24.3,0.2,0.2,0.1,25.2
Fannin,GA,0.818,0.163,11764,0.819,0.173,14850,841,27,24480,11852,12628,2.2,95.3,0.2,0.1,0.6,0.1,15.8
Fannin,TX,0.797,0.177,11972,0.812,0.176,14969,798,20,33787,17846,15941,10.6,79.4,6.5,0.4,0.7,0.1,14.8
Faribault,MN,0.633,0.293,7355,0.658,0.321,7892,268,0,13966,6975,6991,6.4,91.6,0.2,0.1,0.3,0,11.5
Faulk,SD,0.767,0.182,1118,0.816,0.168,1182,224,2,2327,1196,1131,1.2,94.7,0,3.8,0.1,0,10.9
Faulkner,AR,0.618,0.308,47196,0.633,0.337,54264,3543,39,121282,59387,61895,4,80.6,11.4,0.3,1.3,0.1,16.3
Fauquier,VA,0.596,0.349,37124,0.578,0.404,43448,1122,27,68406,33858,34548,7.5,80.9,7.5,0.3,1.4,0,6.2
Fayette,AL,0.818,0.166,8196,0.833,0.159,8756,608,14,16657,8191,8466,1.7,85,11.5,0,0.5,0,18.1
Fayette,GA,0.58,0.385,60387,0.525,0.461,69238,2193,57,110306,53551,56755,7.1,64.1,21.1,0.3,4.4,0.1,6.3
Fayette,IA,0.57,0.374,9813,0.603,0.376,10184,453,4,20139,10162,9977,2.3,94.1,1.2,0,0.9,0,12.8
Fayette,IL,0.774,0.191,9515,0.8,0.181,10033,735,24,21980,11751,10229,1.7,91.8,5.1,0.3,0.5,0,17.8
Fayette,IN,0.718,0.236,9530,0.764,0.22,10146,925,23,23426,11562,11864,1,95.8,2.5,0,0.1,0,18.2
Fayette,KY,0.418,0.512,136239,0.385,0.593,152664,11369,93,315109,154530,160579,7,71.8,14.3,0.2,3.6,0,18.6
Fayette,OH,0.718,0.247,10817,0.749,0.237,12305,507,10,28659,14027,14632,2,92.9,2,0,0.8,0.1,17.7
Fayette,PA,0.644,0.334,53426,0.667,0.326,59941,1074,15,133160,65640,67520,1.1,92.1,3.9,0,0.2,0.2,18.8
Fayette,TN,0.676,0.304,19306,0.683,0.305,22928,1788,27,39336,19329,20007,2.5,68.3,27.7,0.3,0.7,0,14.4
Fayette,TX,0.784,0.193,11029,0.786,0.205,12924,683,22,24963,12188,12775,20.4,71.9,6,0.1,0.7,0,9.1
Fayette,WV,0.676,0.28,15187,0.687,0.3,16862,796,24,44602,22404,22198,1.1,92.5,5.1,0.3,0.1,0,20
Fentress,TN,0.825,0.15,7311,0.852,0.139,8687,958,12,17940,8846,9094,1.4,96.7,0.2,0.1,0.4,0,23
Fergus,MT,0.731,0.206,5797,0.745,0.23,6487,260,2,11327,5701,5626,2.2,94.4,0.1,1,0.8,0.7,14.7
Ferry,WA,0.617,0.307,3123,0.637,0.341,4292,35,0,7568,3911,3657,4.3,73.6,0.1,13.6,1,0.7,21.2
Fillmore,MN,0.571,0.353,10976,0.603,0.376,12104,309,0,20825,10448,10377,1.4,96.8,0.5,0.1,0.5,0,11.3
Fillmore,NE,0.729,0.212,2879,0.753,0.221,3134,128,2,5603,2800,2803,3.9,94,0.6,0.4,0.2,0,9.9
Finney,KS,0.633,0.309,9731,0.617,0.362,11466,3110,20,37097,18913,18184,49,42.6,2.1,0.4,3.9,0,16.2
Fisher,TX,0.735,0.234,1722,0.793,0.193,1826,117,4,3875,1867,2008,29.8,66.5,2.9,0,0.5,0.1,17.4
Flagler,FL,0.589,0.383,57413,0.599,0.392,71846,2181,39,105015,50436,54579,10,74.7,10,0.3,2.5,0,13.3
Flathead,MT,0.65,0.286,46250,0.636,0.337,60132,3615,27,96147,47965,48182,2.6,93.2,0.3,1.3,0.5,0,13.6
Fleming,KY,0.755,0.215,6257,0.783,0.209,7066,200,0,14515,7155,7360,1.2,96.1,1.7,0,0.1,0,19.5
Florence,SC,0.511,0.461,57770,0.506,0.483,64510,5720,203,138537,64593,73944,2.5,52.6,42.2,0.2,1.3,0.1,19.6
Florence,WI,0.716,0.251,2651,0.726,0.266,2940,223,8,4354,2260,2094,0.9,98.5,0.3,0,0,0,8.4
Floyd,GA,0.702,0.266,34250,0.703,0.284,38588,4114,61,96471,46770,49701,10.6,71.4,14.4,0.1,1.5,0,18.1
Floyd,IA,0.547,0.398,7985,0.589,0.395,8026,485,11,15904,7830,8074,2.5,92.8,1.9,0.4,1.5,0.1,15.6
Floyd,IN,0.576,0.374,37225,0.56,0.419,41742,2032,69,76481,37092,39389,3.1,88.3,5.2,0.4,1.1,0,10.8
Floyd,KY,0.725,0.243,16540,0.745,0.235,16381,475,4,37447,18314,19133,0.7,97.3,0.9,0.1,0.3,0,30.7
Floyd,TX,0.752,0.222,1958,0.777,0.215,2035,128,9,5953,2911,3042,57.8,37.9,2.5,0.2,0.3,0,18.2
Floyd,VA,0.663,0.289,7972,0.664,0.32,9376,257,15,15594,7842,7752,2.8,93.7,2.5,0.2,0,0,12
Fluvanna,VA,0.52,0.426,13492,0.516,0.469,15795,436,9,26109,11928,14181,3.3,78.7,13.5,0.1,0.7,0,6.1
Foard,TX,0.75,0.221,511,0.808,0.18,551,22,1,1414,749,665,21.6,76.2,2.2,0,0,0,5.7
Fond du Lac,WI,0.608,0.34,51094,0.625,0.36,57251,5111,23,102082,49962,52120,5,90.3,1.2,0.5,1.4,0,8.5
Ford,IL,0.711,0.224,6289,0.728,0.248,6809,222,16,13470,6647,6823,3,94.3,0.9,0.4,0.5,0,15.7
Ford,KS,0.673,0.274,7425,0.651,0.331,8850,3302,13,34658,17933,16725,53.9,40.8,2.3,0.4,1.4,0,16.2
Forest,PA,0.701,0.261,2398,0.711,0.273,2621,19,1,7388,5972,1416,7,59.7,30.8,0.2,0.7,0,14.1
Forest,WI,0.618,0.351,4507,0.651,0.341,5052,505,11,9035,4574,4461,2.2,79.7,0.9,14.3,0.4,0.1,17.5
Forrest,MS,0.555,0.413,27284,0.577,0.4,26540,3166,80,75835,36106,39729,3,57.1,36.8,0.2,0.9,0,26.3
Forsyth,GA,0.717,0.241,97314,0.658,0.326,129305,4906,54,211300,104886,106414,9.5,74.9,2.9,0.2,10.5,0,6.5
Forsyth,NC,0.434,0.536,172509,0.424,0.563,198469,9221,121,368362,174966,193396,12.6,57.3,25.7,0.2,2.2,0.1,18.7
Fort Bend,TX,0.45,0.516,260367,0.44,0.545,357833,17735,310,711421,349697,361724,24.2,34.4,20.2,0.2,19.2,0,8.1
Foster,ND,0.728,0.204,1699,0.766,0.21,1778,205,2,3318,1645,1673,1.3,95.9,0.2,0.8,0.2,0,7.1
Fountain,IN,0.757,0.197,7474,0.771,0.204,7978,402,3,16620,8272,8348,2.4,95.6,0.4,0.2,0.1,0,12.6
Franklin,AL,0.792,0.184,11955,0.825,0.166,12564,2185,32,31507,15818,15689,16.3,77.7,4.7,0.2,0.4,0.1,23
Franklin,AR,0.744,0.203,6764,0.796,0.182,7125,575,2,17803,8674,9129,2.9,92.4,1,1.6,0.5,0.1,21.9
Franklin,FL,0.686,0.29,6003,0.682,0.309,6857,784,4,11675,6727,4948,5.2,78.2,13.6,0.1,0.4,0.7,20.1
Franklin,GA,0.832,0.147,8474,0.841,0.148,10786,962,18,22328,10852,11476,4.4,83.9,9.8,0.1,0.7,0,25.4
Franklin,IA,0.642,0.303,4915,0.668,0.318,5119,412,18,10326,5235,5091,12.1,85.9,1.4,0,0.1,0,15.6
Franklin,ID,0.709,0.07,5499,0.877,0.099,6664,384,2,13120,6686,6434,6.7,91.3,0.3,0.6,0,0.1,12.2
Franklin,IL,0.707,0.254,18533,0.731,0.254,18488,1110,10,39302,19302,20000,1.6,96,0.6,0.2,0.5,0.1,19.9
Franklin,IN,0.788,0.179,10990,0.806,0.178,12018,406,26,22835,11415,11420,1.1,98.4,0.2,0,0.3,0,9.9
Franklin,KS,0.659,0.265,10658,0.68,0.296,12247,576,5,25599,12505,13094,4.1,91,1.5,0.3,0.3,0,12.5
Franklin,KY,0.495,0.449,23860,0.495,0.485,26059,906,14,49969,24502,25467,3,81.9,9.8,0.3,1.8,0,13.1
Franklin,MA,0.272,0.642,37987,0.36,0.613,19667,483,73,70926,34663,36263,3.8,91.2,1.2,0.2,1.5,0.1,10.9
Franklin,ME,0.482,0.427,16382,0.533,0.443,861,86,1,30177,14739,15438,1.3,95.8,0.3,0.4,0.5,0.1,12.4
Franklin,MO,0.708,0.247,50045,0.708,0.271,53750,2941,48,102413,51044,51369,1.7,95.3,0.8,0.2,0.6,0,10.6
Franklin,MS,0.636,0.349,4219,0.653,0.333,4431,258,3,7772,3752,4020,0.8,63.2,36,0,0,0,17.9
Franklin,NC,0.546,0.428,29902,0.56,0.425,37079,1497,32,63866,31817,32049,8.1,63.5,25.4,0.4,0.5,0,16.4
Franklin,NE,0.812,0.151,1656,0.833,0.16,1721,94,0,3019,1514,1505,2.1,96.2,0.5,0,0.2,0,13.3
Franklin,NY,0.504,0.43,15148,0.554,0.428,15397,87,0,51054,27928,23126,3.4,81.7,5.8,6.9,0.4,0.2,19.4
Franklin,OH,0.347,0.606,554711,0.336,0.648,604058,34517,643,1253507,611086,642421,5.2,64.5,21.7,0.1,4.8,0,16.7
Franklin,PA,0.715,0.25,69345,0.708,0.278,80896,2329,55,153003,75535,77468,5.3,88.6,3.8,0.2,1,0,10.4
Franklin,TN,0.704,0.267,16363,0.73,0.254,19146,1357,25,41397,20224,21173,3.2,88.8,4.9,0.2,0.6,0,15
Franklin,TX,0.823,0.153,4356,0.831,0.161,5000,223,7,10639,5409,5230,13.9,79.6,4.5,0.5,0,0.1,15
Franklin,VA,0.692,0.271,26805,0.705,0.283,29630,945,6,56277,27631,28646,2.7,87.1,7.9,0.2,0.4,0,14.8
Franklin,VT,0.452,0.483,19373,0.54,0.422,754,143,7,48816,24251,24565,1.4,94.2,0.6,0.5,0.3,0,8
Franklin,WA,0.561,0.381,14693,0.561,0.413,31833,4948,68,89124,46383,42741,52.5,41.1,2,0.4,2.1,0.1,15.9
Franklin,LA,0.711,0.274,9162,0.717,0.273,9720,1359,47,20388,9991,10397,0.2,65.3,33.4,0,0,0,28.8
Franklin city,VA,0.352,0.623,4040,0.367,0.624,4047,,,8334,3663,4671,0.7,37.3,58.9,0,0.3,0,16.6
Frederick,MD,0.491,0.451,114962,0.444,0.534,139768,4909,139,246105,121305,124800,8.8,74.8,8.8,0.2,4.5,0.1,7.2
Frederick,VA,0.65,0.297,40133,0.631,0.353,48736,1215,13,83784,41634,42150,7.8,84.5,4,0.3,1.4,0.1,5.6
Fredericksburg city,VA,0.335,0.601,11135,0.316,0.666,12794,,,28135,12890,15245,10.7,60,21.3,0,2.4,0.1,16.3
Freeborn,MN,0.553,0.379,15929,0.57,0.41,16791,758,5,30619,15312,15307,9.5,86.3,1.2,0.1,1.8,0,11.8
Freestone,TX,0.788,0.192,7608,0.803,0.188,8678,463,4,19646,10224,9422,14.7,67.5,16.1,0.2,0.4,0,17.3
Fremont,CO,0.689,0.241,21880,0.688,0.286,25058,839,2,46601,27073,19528,13,79.5,4.5,1,0.7,0.1,15.8
Fremont,IA,0.676,0.27,3554,0.703,0.28,3855,224,2,6985,3453,3532,2.5,95.3,0.5,0.5,0,0,11
Fremont,ID,0.716,0.114,5714,0.826,0.149,6719,504,4,12889,6685,6204,12.5,85.1,0.2,0.3,0.1,0.2,11.9
Fremont,WY,0.675,0.254,16543,0.663,0.305,18111,1505,15,40354,20206,20148,6.8,70.1,0.5,19.6,0.1,0.1,13.7
Fresno,CA,0.466,0.486,201710,0.451,0.529,356004,31558,443,971616,484667,486949,52.4,30.2,4.7,0.4,9.9,0.1,25.4
Frio,TX,0.459,0.522,2683,0.534,0.46,5264,1020,9,19110,11363,7747,78.5,16.4,3.6,0,0.6,0,20.3
Frontier,NE,0.844,0.123,1310,0.853,0.131,1440,45,0,2624,1324,1300,1.4,96.4,0,0.6,0.1,0,10.9
Fulton,AR,0.727,0.224,4771,0.774,0.202,5098,348,10,12092,5947,6145,1.3,95.6,0.3,0.9,0,0.1,23
Fulton,GA,0.271,0.692,407173,0.262,0.726,524532,31753,628,1010420,489797,520623,7.4,39.9,43.6,0.2,6.7,0,16
Fulton,IL,0.543,0.392,15609,0.593,0.386,16517,657,2,35733,18673,17060,2.9,92,3.8,0.1,0.2,0,15.5
Fulton,IN,0.718,0.234,8374,0.732,0.25,9110,440,11,20296,9992,10304,5,92.3,1,0.5,0.3,0.1,13.3
Fulton,KY,0.65,0.325,2382,0.663,0.327,2421,239,3,6259,3094,3165,0.7,71.2,24.4,0.1,0.2,0,25.3
Fulton,NY,0.652,0.297,19563,0.693,0.288,20180,367,24,53955,26899,27056,2.8,93.2,1.8,0.2,0.7,0,16
Fulton,OH,0.648,0.289,20693,0.69,0.294,22299,647,16,42296,20912,21384,8.4,89.4,0.3,0.2,0.4,0.1,10.6
Fulton,PA,0.842,0.134,6743,0.855,0.136,7978,95,4,14631,7376,7255,1.2,96.3,1.5,0.3,0.1,0,11.5
Furnas,NE,0.827,0.131,2315,0.832,0.153,2601,112,3,4814,2356,2458,3.7,94.2,0.3,0,0.1,0,13.5
Gadsden,FL,0.304,0.679,22079,0.314,0.679,23800,3072,56,46113,21869,24244,10,32.6,55.3,0.1,0.5,0.1,24.4
Gage,NE,0.643,0.297,9854,0.673,0.306,11068,600,5,21632,10816,10816,2.3,95,0.6,0.4,0.6,0.2,9.1
Gaines,TX,0.848,0.13,4609,0.893,0.096,5960,581,12,19889,10082,9807,40.6,56.3,2.3,0.1,0.5,0,11
Galax city,VA,0.678,0.288,2363,0.698,0.295,2633,,,6788,3304,3484,14.7,76.4,7.2,0.1,0.1,0,21.2
Gallatin,IL,0.722,0.244,2691,0.755,0.232,2673,117,2,5226,2475,2751,1.1,95.8,0.3,0.5,0.3,0,16.6
Gallatin,KY,0.732,0.224,3337,0.768,0.214,3849,131,8,8652,4420,4232,5.2,91.3,1.5,0,0.1,0,13.4
Gallatin,MT,0.446,0.456,52335,0.443,0.518,71363,3550,8,100733,52057,48676,3.3,92.3,0.3,0.9,1.3,0,13
Gallia,OH,0.76,0.204,12588,0.77,0.218,13358,334,13,30203,14814,15389,1.3,93.6,2.8,0.5,0.7,0.1,20.9
Galveston,TX,0.593,0.367,123994,0.607,0.379,153843,12703,169,321184,158564,162620,23.9,58,12.5,0.3,3.3,0,13.9
Garden,NE,0.817,0.144,1063,0.85,0.135,1195,48,0,1913,960,953,3.9,94.2,0.2,0.2,0.9,0,11.7
Garfield,CO,0.496,0.426,26328,0.477,0.499,30216,1239,5,57945,29334,28611,28.1,68.6,0.4,0.5,0.8,0,9.6
Garfield,MT,0.912,0.047,716,0.94,0.05,813,30,0,1086,560,526,0.2,99.8,0,0,0,0,5.1
Garfield,NE,0.846,0.125,968,0.867,0.125,1067,35,0,1958,970,988,2.1,96.6,0.2,0,0.3,0,7.2
Garfield,OK,0.738,0.202,21692,0.757,0.219,22430,2543,28,62421,30927,31494,11.6,75.8,3,1.8,0.8,2.8,13.6
Garfield,UT,0.687,0.153,2294,0.789,0.188,2722,0,0,5020,2633,2387,5.6,89.5,0,2.7,0.2,0.5,13.1
Garfield,WA,0.683,0.224,1232,0.722,0.246,1470,26,0,2226,1118,1108,2.4,91.8,0,0.2,1.8,0,11.7
Garland,AR,0.64,0.302,40734,0.658,0.318,44193,2645,70,97994,47269,50725,5.4,82.6,8.1,0.7,0.5,0,19.1
Garrard,KY,0.775,0.191,7619,0.776,0.21,8703,370,4,17226,8442,8784,2.2,94.3,0.9,0.2,0.1,0,18.2
Garrett,MD,0.79,0.175,12905,0.775,0.206,15045,150,1,29516,14618,14898,1.1,96.6,0.6,0.1,0.4,0,11.4
Garvin,OK,0.783,0.176,10531,0.813,0.171,10922,774,6,27751,13765,13986,8.2,76.4,2.3,5.4,0.5,0,17.1
Garza,TX,0.829,0.152,1475,0.855,0.14,1651,123,8,6739,4369,2370,54,40.5,4.5,0.1,0.6,0,13.5
Gasconade,MO,0.762,0.204,7444,0.784,0.202,7934,289,24,14769,7371,7398,1.3,96.2,0.6,0.4,0.2,0,12
Gaston,NC,0.648,0.327,94872,0.634,0.354,113791,7863,135,214049,103191,110858,6.6,73.6,15.5,0.4,1.5,0,16.5
Gates,NC,0.535,0.445,5328,0.564,0.427,5944,169,3,11601,5662,5939,0.7,62.5,32.9,0.9,0.4,0,12.4
Geary,KS,0.577,0.36,7129,0.558,0.411,9311,394,4,35796,19025,16771,15.6,57.2,16.8,0.7,3.1,0.8,14.9
Geauga,OH,0.607,0.352,48736,0.606,0.379,55381,991,50,93895,46220,47675,1.4,95.8,1.2,0.1,0.6,0,6.5
Gem,ID,0.752,0.155,7952,0.798,0.181,9958,452,6,16850,8331,8519,8.3,88,0,0.9,0.7,0,20.7
Genesee,MI,0.429,0.524,196135,0.445,0.539,222969,7352,343,410881,198115,212766,3.3,72.5,19.8,0.4,1,0,20
Genesee,NY,0.653,0.284,24463,0.693,0.282,25004,411,5,58537,29199,29338,3.1,90.7,2.4,0.9,0.7,0,12.8
Geneva,AL,0.855,0.131,11659,0.865,0.127,12538,975,7,26572,13008,13564,3.8,84,9.2,0.6,0.4,0,22.5
Gentry,MO,0.76,0.199,3033,0.797,0.189,3239,201,10,6688,3225,3463,0.3,96.4,0.9,0.7,0.4,0.1,18.1
George,MS,0.88,0.103,9831,0.878,0.11,10940,1037,20,23545,11894,11651,2.7,87.4,7.7,0.5,0.9,0,14.7
Georgetown,SC,0.55,0.42,31519,0.559,0.431,36668,2403,56,61065,28957,32108,3,63.3,31.3,0.1,0.4,0,18.7
Gibson,IN,0.716,0.24,15472,0.731,0.249,16165,1038,12,33596,16841,16755,1.5,94.2,2,0.1,0.3,0,10.7
Gibson,TN,0.707,0.27,19484,0.727,0.258,22336,2244,48,49222,23447,25775,2.6,76.8,17.7,0.4,0.3,0.1,17.1
Gila,AZ,0.639,0.315,21398,0.664,0.323,27662,1989,72,53145,26284,26861,18.6,62.8,0.4,15.6,0.9,0,21.9
Gilchrist,FL,0.801,0.173,8418,0.814,0.175,9702,614,18,17191,8983,8208,5.5,87.2,5.8,0.1,0.1,0,19.8
Giles,TN,0.716,0.262,11120,0.741,0.25,13202,1027,38,29024,14119,14905,2,84.8,9.8,0,0.6,0,15.9
Giles,VA,0.724,0.238,8196,0.751,0.235,9157,146,0,16867,8273,8594,1.6,95.1,2.4,0.2,0.2,0.1,11.3
Gillespie,TX,0.796,0.174,13123,0.79,0.2,15817,365,10,25939,12655,13284,22.5,75.6,0.1,0,0.1,0,12.4
Gilliam,OR,0.674,0.236,937,0.708,0.275,1178,17,0,1910,962,948,8.1,86,0,5.2,0,0.7,9.9
Gilmer,GA,0.823,0.154,12713,0.813,0.177,16525,1065,23,29614,14950,14664,11.5,85.5,0.6,0.1,0.5,0,18.8
Gilmer,WV,0.747,0.212,2528,0.756,0.225,2662,65,0,8305,4912,3393,4.1,80.8,10.8,0.1,0.4,0,25
Gilpin,CO,0.438,0.457,3574,0.438,0.531,4143,30,0,5793,3108,2685,9.2,86.2,0.6,1.3,0.3,0,5.6
Glacier,MT,0.32,0.616,4991,0.334,0.64,5630,1003,16,13677,6888,6789,2.8,31.1,0.3,64.1,0.3,0.1,33.1
Glades,FL,0.688,0.292,4355,0.727,0.266,5201,610,6,13197,7479,5718,20.8,60.7,12.9,3.8,0.4,0,18
Gladwin,MI,0.651,0.304,12472,0.677,0.31,14603,240,2,25324,12719,12605,1.5,96.2,0.4,0.5,0.5,0,20.2
Glascock,GA,0.888,0.099,1390,0.896,0.099,1566,52,2,3027,1464,1563,1.6,87.4,8.8,0.8,0,0,11.5
Glasscock,TX,0.919,0.056,602,0.936,0.06,653,13,0,1420,792,628,40.6,59.4,0,0,0,0,11.6
Glenn,CA,0.626,0.325,5440,0.629,0.35,10890,685,3,27935,14213,13722,40.8,52.5,0.8,1.7,2.6,0.3,19.6
Gloucester,NJ,0.484,0.479,138388,0.48,0.5,168093,5679,250,291372,141589,149783,5.8,79.1,9.9,0,3,0,7.9
Gloucester,VA,0.67,0.277,19524,0.669,0.313,22228,357,3,37035,18278,18757,3.3,85.1,8.2,0.2,0.5,0,8.7
Glynn,GA,0.631,0.345,34041,0.61,0.378,41984,3792,104,83467,39362,44105,6.7,63.8,25.7,0.4,1.3,0,19.2
Gogebic,MI,0.55,0.4,7313,0.556,0.432,8279,462,11,15577,8445,7132,1.3,89.6,4.2,2.7,0.3,0.1,20.4
Golden Valley,MT,0.775,0.151,471,0.823,0.155,503,16,0,747,373,374,8.7,85.7,0,0,0,0,18.2
Golden Valley,ND,0.842,0.105,942,0.849,0.134,1026,121,0,1892,930,962,1.7,93.9,0,0.7,0,0,9.4
Goliad,TX,0.705,0.262,3713,0.775,0.219,3978,166,6,7510,3778,3732,35.6,58.6,5.3,0,0.2,0,16.4
Gonzales,TX,0.727,0.249,6304,0.739,0.251,7534,1133,20,20558,10400,10158,50.1,42.3,6.7,0.1,0.2,0,17.2
Goochland,VA,0.601,0.351,13930,0.59,0.396,16893,340,7,22148,10897,11251,2.6,77.6,16.4,0.2,1.2,0,5.3
Goodhue,MN,0.55,0.37,25538,0.562,0.413,28566,734,11,46138,23014,23124,3.2,92.4,1,1,0.5,0,10.8
Gooding,ID,0.721,0.179,5191,0.77,0.208,6050,636,9,15110,7737,7373,28.8,68.1,0.1,1.1,0.5,0.2,15.9
Gordon,GA,0.805,0.168,18850,0.807,0.182,24033,2455,47,56424,27913,28511,15.4,78,3.9,0,1.1,0,18.8
Goshen,WY,0.774,0.162,5708,0.782,0.193,6241,184,3,13479,6967,6512,10.6,86.2,0.1,0.9,0.4,0,13.2
Gosper,NE,0.792,0.165,1000,0.799,0.192,1118,62,0,2019,988,1031,2,96.2,0,0,0.6,0,5.7
Gove,KS,0.849,0.112,1328,0.876,0.114,1433,185,12,2632,1330,1302,2.7,94.6,0.1,0.9,0.8,0,9
Grady,GA,0.658,0.327,9187,0.657,0.338,10707,871,25,25048,12247,12801,11.1,58.3,28.2,0.5,0.5,0.3,25.4
Grady,OK,0.777,0.174,22257,0.802,0.179,23101,1692,16,54351,27146,27205,5.5,82,2.1,4.9,0.4,0,12.4
Grafton,NH,0.379,0.569,50112,0.54,0.44,784,255,1,89280,43952,45328,2.2,91.2,1,0.4,3.4,0.1,10.9
Graham,AZ,0.672,0.276,11939,0.717,0.269,14993,1281,29,37700,20233,17467,32.5,51.2,1.8,12.6,0.7,0.2,21.4
Graham,KS,0.801,0.146,1265,0.808,0.171,1302,57,1,2561,1270,1291,3.2,88.8,4.1,0.1,0.7,0,12.3
Graham,NC,0.796,0.186,4094,0.795,0.195,4619,252,8,8607,4212,4395,1.1,87.4,0.2,10.6,0,0,19
Grainger,TN,0.829,0.145,7985,0.846,0.145,10123,649,4,22942,11383,11559,3,94.9,0.4,0.3,0.3,0,18.7
Grand,CO,0.525,0.39,8513,0.495,0.477,9804,159,1,14793,7997,6796,8.1,86.9,0.4,0,1.9,0.7,13.1
Grand,UT,0.435,0.434,4427,0.431,0.544,5027,0,0,9544,4823,4721,10,88.1,0.2,1.1,0.4,0,12.7
Grand Forks,ND,0.549,0.364,29711,0.548,0.416,30970,4624,22,70130,36438,33692,4,85,3.4,2.5,2.6,0.1,17
Grand Isle,VT,0.394,0.554,3778,0.379,0.586,1419,17,0,6950,3432,3518,1.8,93.2,0.2,0.7,0.5,0,7.5
Grand Traverse,MI,0.533,0.407,51460,0.506,0.476,60226,874,14,91222,44860,46362,2.7,92.6,1.1,0.9,0.6,0.1,9.7
Granite,MT,0.671,0.266,1765,0.675,0.304,2102,71,0,3206,1622,1584,2.2,94.6,0.1,0.4,0.1,0,9.9
Grant,AR,0.747,0.204,6908,0.829,0.155,8200,382,4,18076,8829,9247,2.5,93,2.9,0.2,0,0,14.4
Grant,IN,0.674,0.278,25239,0.681,0.294,27230,1483,41,67615,32360,35255,4.1,85.3,7.1,0.2,0.9,0,19.1
Grant,KS,0.759,0.185,2311,0.779,0.203,2452,470,8,7716,4066,3650,46.8,51.8,0,0.3,0,0,10
Grant,KY,0.761,0.2,9556,0.786,0.199,11106,288,6,24800,12266,12534,2.7,93.9,0.9,0.1,0.1,0,21.5
Grant,MN,0.597,0.32,3453,0.622,0.356,3650,111,5,5923,2972,2951,2.1,95.6,0.2,0.2,0.1,0,10.6
Grant,ND,0.807,0.137,1361,0.828,0.151,1367,84,4,2387,1188,1199,0.8,96.9,0.1,1.4,0.1,0,12.8
Grant,NE,0.931,0.051,394,0.933,0.05,402,5,0,682,346,336,1.9,96.2,0.9,0,0,0,21.1
Grant,NM,0.413,0.49,12713,0.454,0.526,14435,206,4,28382,13940,14442,50,46.5,0.7,1.5,0.1,0,22
Grant,OK,0.83,0.13,2200,0.861,0.126,2226,114,2,4458,2265,2193,4.6,88.9,0.2,0.4,0.1,0.1,9.6
Grant,OR,0.764,0.175,4171,0.772,0.202,4593,14,0,7209,3647,3562,3.6,91.8,0.4,1,0.4,0,13.7
Grant,SD,0.668,0.272,3562,0.699,0.282,3745,326,2,7133,3652,3481,1.8,93.9,0,3.4,0.1,0,7.6
Grant,WA,0.656,0.273,27144,0.663,0.314,36878,3382,28,93420,47166,46254,40.7,54.9,0.7,1,1,0.1,15.9
Grant,WI,0.513,0.418,24051,0.552,0.429,25608,2043,36,51742,26915,24827,1.5,95.3,1.3,0.2,0.8,0,15.3
Grant,WV,0.877,0.103,4945,0.884,0.11,5509,199,8,11673,5844,5829,1,96.8,1.6,0,0,0,12.7
Grant,LA,0.84,0.134,8819,0.864,0.123,9392,545,30,22305,12669,9636,4.9,76.6,15.2,1.3,0.2,0,20.2
